pelicula,genero,duracion,minutosVistos,porcentajeVisto,numeroVistas,calificacionUsuario,clasificacion
Fight Club,Drama,139,74.0,53.23741007194245,3.0,2.970789264662666,0
Gladiator,Accion,155,4.0,2.5806451612903225,2.0,4.493958658611172,1
Fight Club,Drama,139,139.0,100.0,2.0,3.3728991130896553,1
Pulp Fiction,Crimen,154,10.0,6.493506493506493,4.0,5.0,1
The Shawshank Redemption,Suspenso,144,52.0,36.11111111111111,0.0,2.3510471166483446,0
Forrest Gump,Drama,142,60.0,42.25352112676056,2.0,3.493570939135727,0
Inception,Ciencia Ficcion,148,91.0,61.48648648648649,5.0,4.274071402187944,1
The Lord of the Rings,Fantasia,178,138.0,77.52808988764045,2.0,4.509295273431269,1
Forrest Gump,Drama,142,84.0,59.154929577464785,2.0,1.0,0
Interstellar,Ciencia Ficcion,169,47.0,27.810650887573964,1.0,2.909770913711708,0
Coco,Infantil,105,96.0,91.42857142857143,7.0,2.3340946110475738,1
Gladiator,Accion,155,64.0,41.29032258064516,4.0,1.669671926000237,0
La La Land,Musical,128,76.0,59.375,2.0,2.9364811452322135,0
Fight Club,Drama,139,29.0,20.863309352517987,1.0,2.320926023161355,0
Gladiator,Accion,155,46.0,29.677419354838708,2.0,3.159429964023966,0
Avengers: Endgame,Accion,181,13.0,7.18232044198895,11.0,4.122519085625492,1
La La Land,Musical,128,128.0,100.0,3.0,3.7997947289223126,1
Pulp Fiction,Crimen,154,100.0,64.93506493506493,6.0,3.0547801584558885,0
Forrest Gump,Drama,142,69.0,48.59154929577465,4.0,1.9997370163656716,0
Avengers: Endgame,Accion,181,66.0,36.46408839779006,5.0,3.4740109624327236,0
Coco,Infantil,105,64.2146,61.156761904761915,3.0,3.264551661869918,0
The Dark Knight,Accion,152,8.0,5.263157894736842,2.0,3.124878229396799,0
La La Land,Musical,128,9.0,7.03125,3.0,2.5065346736476086,0
Forrest Gump,Drama,142,43.0,30.28169014084507,5.0,2.0017940184192264,-1
Avengers: Endgame,Accion,181,5.0,2.7624309392265194,1.0,4.572568319690556,1
Inception,Ciencia Ficcion,148,148.0,100.0,1.0,5.0,1
Forrest Gump,Drama,142,94.0,66.19718309859155,6.0,2.733102629243627,0
The Matrix,Ciencia Ficcion,136,104.0,76.47058823529412,5.0,2.385517623017261,0
Pulp Fiction,Crimen,154,55.0,35.714285714285715,3.0,4.5374474441228445,1
The Godfather,Crimen,175,139.0,79.42857142857143,2.0,2.8714576611287406,0
Pulp Fiction,Crimen,154,103.0,66.88311688311688,0.0,1.1053466466033202,0
Fight Club,Drama,139,109.0,78.41726618705036,2.0,1.032401674670337,0
The Lord of the Rings,Fantasia,178,111.0,62.35955056179775,3.0,4.209340469052838,1
The Godfather,Crimen,175,126.0,72.0,5.0,1.5993988288161574,0
Coco,Infantil,105,105.0,100.0,3.0,3.7876186009510264,1
Fight Club,Drama,139,17.0,12.23021582733813,2.0,2.7384761224499297,0
Fight Club,Drama,139,61.0,43.884892086330936,0.0,3.4808321436418836,0
Inception,Ciencia Ficcion,148,102.0,68.91891891891892,0.0,3.970855896600982,0
Coco,Infantil,105,16.0,15.238095238095239,3.0,3.174333752938508,0
Inception,Ciencia Ficcion,148,13.0,8.783783783783784,7.0,5.0,1
Coco,Infantil,105,5.0,4.761904761904762,1.0,2.485719370237589,0
Titanic,Romance,195,131.0,67.17948717948717,2.0,2.9686141385886913,0
The Shawshank Redemption,Suspenso,144,118.0,81.94444444444444,1.0,2.770294212963641,1
Interstellar,Ciencia Ficcion,169,98.0,57.98816568047337,5.0,3.86056981132873,1
Coco,Infantil,105,105.0,100.0,5.0,1.6929574681161361,1
The Shawshank Redemption,Suspenso,144,64.0,44.44444444444444,4.0,3.9489006773957667,0
The Shawshank Redemption,Suspenso,144,103.0,71.52777777777779,0.0,1.0,0
La La Land,Musical,128,83.0,64.84375,1.0,1.8692593424935475,0
The Lord of the Rings,Fantasia,178,72.0,40.44943820224719,5.0,3.642279757968657,0
Interstellar,Ciencia Ficcion,169,58.0,34.319526627218934,3.0,4.301011358712663,1
The Dark Knight,Accion,152,47.0,30.92105263157895,2.0,3.546801466587603,0
The Godfather,Crimen,175,54.0,30.857142857142854,3.0,1.453503112560603,-1
Gladiator,Accion,155,111.0,71.61290322580646,3.0,2.8870837812758663,0
The Shawshank Redemption,Suspenso,144,97.0,67.36111111111111,0.0,5.0,1
The Lord of the Rings,Fantasia,178,51.0,28.651685393258425,7.0,5.0,1
Titanic,Romance,195,26.0,13.333333333333334,2.0,4.808385670846792,1
Coco,Infantil,105,105.0,100.0,6.0,3.8018360476920434,1
Forrest Gump,Drama,142,61.0,42.95774647887324,4.0,1.9496372647330216,0
Forrest Gump,Drama,142,59.0,41.54929577464789,0.0,3.246740726426446,0
La La Land,Musical,128,76.0,59.375,2.0,1.7450623805491408,0
Fight Club,Drama,139,60.0,43.16546762589928,4.0,3.4184352241421347,0
La La Land,Musical,128,120.0,93.75,7.0,1.6700138582863948,1
Interstellar,Ciencia Ficcion,169,31.0,18.34319526627219,5.0,3.5014978187787644,0
Fight Club,Drama,139,87.0,62.589928057553955,0.0,1.0,0
La La Land,Musical,128,53.0,41.40625,0.0,2.9337534562528456,0
Coco,Infantil,105,12.0,11.428571428571429,3.0,1.4683103136937699,-1
The Lord of the Rings,Fantasia,178,91.0,51.12359550561798,4.0,2.453837346781766,0
The Matrix,Ciencia Ficcion,136,23.0,16.911764705882355,0.0,1.0,-1
The Matrix,Ciencia Ficcion,136,33.0,24.264705882352942,3.0,2.5846653595334432,-1
Titanic,Romance,195,85.0,43.58974358974359,4.0,1.7831433631249998,0
Avengers: Endgame,Accion,181,71.0,39.226519337016576,0.0,2.5287081898789263,-1
Gladiator,Accion,155,6.0,3.870967741935484,4.0,3.436794010091182,0
La La Land,Musical,128,79.0,61.71875,3.0,4.751005663871027,1
Inception,Ciencia Ficcion,148,4.0,2.7027027027027026,1.0,1.2235396747731202,-1
Coco,Infantil,105,72.0,68.57142857142857,2.0,4.247933670294436,0
Inception,Ciencia Ficcion,148,118.0,79.72972972972973,1.0,2.598055296230183,0
Interstellar,Ciencia Ficcion,169,108.0,63.905325443786985,5.0,4.09437587331083,1
Interstellar,Ciencia Ficcion,169,15.0,8.875739644970414,6.0,1.4077488383533647,-1
The Shawshank Redemption,Suspenso,144,62.0,43.05555555555556,4.0,1.326068426014465,0
The Matrix,Ciencia Ficcion,136,43.0,31.61764705882353,5.0,2.4395416831853796,0
La La Land,Musical,128,64.0,50.0,4.0,2.635755654759811,0
The Shawshank Redemption,Suspenso,144,19.0,13.194444444444445,1.0,4.7910939219422595,1
Inception,Ciencia Ficcion,148,111.0,75.0,3.0,2.472838304127324,0
Avengers: Endgame,Accion,181,79.0,43.646408839779006,4.0,2.72464138214029,0
The Godfather,Crimen,175,82.0,46.85714285714286,2.0,4.600304444251172,1
The Godfather,Crimen,175,17.0,9.714285714285714,0.0,4.7276478592357964,1
Interstellar,Ciencia Ficcion,169,67.0,39.64497041420118,1.0,1.5955651146882155,-1
Avengers: Endgame,Accion,181,79.0,43.646408839779006,1.0,1.9655633716190324,0
Fight Club,Drama,139,46.0,33.093525179856115,6.0,4.255082133094211,1
Inception,Ciencia Ficcion,148,148.0,100.0,6.0,2.599621247743449,1
The Godfather,Crimen,175,74.0,42.285714285714285,1.0,3.1377173706927266,0
Avengers: Endgame,Accion,181,64.2146,35.477679558011054,3.0,2.164660285393554,-1
La La Land,Musical,128,73.0,57.03125,5.0,3.8378312537983534,1
Avengers: Endgame,Accion,181,59.0,32.59668508287293,1.0,3.0766841779498963,0
Inception,Ciencia Ficcion,148,129.0,87.16216216216216,6.0,3.15269111506461,1
Pulp Fiction,Crimen,154,109.0,70.77922077922078,7.0,1.9489539723172955,0
Avengers: Endgame,Accion,181,70.0,38.67403314917127,4.0,1.616351956070146,-1
Avengers: Endgame,Accion,181,110.0,60.773480662983424,3.0,2.545722181669689,0
Forrest Gump,Drama,142,77.0,54.22535211267606,6.0,2.552236799534124,0
The Matrix,Ciencia Ficcion,136,70.0,51.470588235294116,2.0,2.7621948990512646,0
The Shawshank Redemption,Suspenso,144,45.0,31.25,3.0,4.408289344565255,1
Inception,Ciencia Ficcion,148,75.0,50.67567567567568,6.0,3.3178072449030704,0
Forrest Gump,Drama,142,141.0,99.29577464788733,0.0,1.6441388471054283,1
Avengers: Endgame,Accion,181,93.0,51.38121546961326,0.0,2.3257103695557375,0
Pulp Fiction,Crimen,154,64.0,41.55844155844156,2.0,2.6401769643367823,0
The Shawshank Redemption,Suspenso,144,19.0,13.194444444444445,4.0,4.247892529575716,0
Inception,Ciencia Ficcion,148,43.0,29.054054054054053,3.0,2.285727569694126,-1
Interstellar,Ciencia Ficcion,169,61.0,36.09467455621302,2.0,2.6612899288942713,0
Forrest Gump,Drama,142,44.0,30.985915492957744,6.0,4.141095854781101,1
The Shawshank Redemption,Suspenso,144,92.0,63.888888888888886,4.0,1.408584492041633,0
Inception,Ciencia Ficcion,148,87.0,58.78378378378378,0.0,5.0,1
Forrest Gump,Drama,142,111.0,78.16901408450704,6.0,4.388087111619537,1
Pulp Fiction,Crimen,154,74.0,48.05194805194805,4.0,4.478086431020921,1
Inception,Ciencia Ficcion,148,4.0,2.7027027027027026,3.0,3.740470964284617,0
Inception,Ciencia Ficcion,148,47.0,31.756756756756754,4.0,2.1975853219788393,-1
Coco,Infantil,105,15.0,14.285714285714285,4.0,1.2750744703858081,-1
Inception,Ciencia Ficcion,148,71.0,47.97297297297297,3.0,2.6077976127693527,0
Titanic,Romance,195,45.0,23.076923076923077,5.0,1.1570289215239322,-1
Gladiator,Accion,155,22.0,14.193548387096774,5.0,2.778305514549793,-1
Titanic,Romance,195,93.0,47.69230769230769,0.0,4.709522780778217,1
Avengers: Endgame,Accion,181,33.0,18.23204419889503,0.0,4.821962017276552,1
Interstellar,Ciencia Ficcion,169,28.0,16.56804733727811,0.0,1.2267141432616753,-1
La La Land,Musical,128,38.0,29.6875,4.0,4.651435334975232,1
Avengers: Endgame,Accion,181,68.0,37.569060773480665,1.0,1.0,-1
Pulp Fiction,Crimen,154,118.0,76.62337662337663,2.0,4.603202965186694,1
Titanic,Romance,195,101.0,51.7948717948718,6.0,2.8784651585740466,0
The Shawshank Redemption,Suspenso,144,144.0,100.0,0.0,4.443958683363875,1
The Lord of the Rings,Fantasia,178,15.0,8.426966292134832,2.0,1.6703361992348649,-1
Gladiator,Accion,155,3.0,1.935483870967742,2.0,2.7063962145989677,0
Fight Club,Drama,139,7.0,5.0359712230215825,2.0,4.14614260638953,1
The Lord of the Rings,Fantasia,178,125.0,70.2247191011236,1.0,2.300826816851879,0
Gladiator,Accion,155,63.0,40.64516129032258,2.0,2.4168542754363562,0
The Matrix,Ciencia Ficcion,136,50.0,36.76470588235294,0.0,2.6343586930908724,0
The Matrix,Ciencia Ficcion,136,55.0,40.44117647058824,1.0,1.81563612324346,0
Inception,Ciencia Ficcion,148,142.0,95.94594594594594,0.0,3.307179511908876,1
Avengers: Endgame,Accion,181,127.0,70.1657458563536,2.0,5.0,1
Gladiator,Accion,155,79.0,50.967741935483865,2.0,3.6579144813602484,1
Fight Club,Drama,139,100.0,71.94244604316546,4.0,4.095266521000878,1
Gladiator,Accion,155,144.0,92.90322580645162,5.0,1.7033422059233803,1
Interstellar,Ciencia Ficcion,169,53.0,31.360946745562128,3.0,4.361238898969904,1
The Lord of the Rings,Fantasia,178,21.0,11.797752808988763,4.0,2.671046610491497,0
Interstellar,Ciencia Ficcion,169,38.0,22.485207100591715,2.0,2.7952673681866105,0
Fight Club,Drama,139,77.0,55.39568345323741,0.0,3.004937889442423,0
Gladiator,Accion,155,108.0,69.6774193548387,0.0,1.0899948985283578,0
Forrest Gump,Drama,142,51.0,35.91549295774648,0.0,4.412014436519468,1
Coco,Infantil,105,105.0,100.0,6.0,2.8597952397325974,1
Avengers: Endgame,Accion,181,62.0,34.25414364640884,4.0,3.0941066901826684,0
Interstellar,Ciencia Ficcion,169,88.0,52.071005917159766,0.0,2.4563967285645347,0
Interstellar,Ciencia Ficcion,169,27.0,15.976331360946746,3.0,2.5247574015402625,0
The Godfather,Crimen,175,16.0,9.142857142857142,5.0,4.14332101886641,1
Gladiator,Accion,155,3.0,1.935483870967742,5.0,3.265325984935996,0
Avengers: Endgame,Accion,181,2.0,1.1049723756906076,0.0,1.049403388957848,-1
La La Land,Musical,128,96.0,75.0,5.0,1.5803408906318392,0
Interstellar,Ciencia Ficcion,169,34.0,20.118343195266274,2.0,4.383164762732803,1
Titanic,Romance,195,75.0,38.46153846153847,3.0,3.8218571021244307,0
Pulp Fiction,Crimen,154,9.0,5.844155844155844,0.0,1.704395478470827,-1
Coco,Infantil,105,42.0,40.0,4.0,3.2947433567643793,0
Coco,Infantil,105,58.0,55.23809523809524,5.0,1.9566765112938858,0
Gladiator,Accion,155,59.0,38.064516129032256,0.0,2.5826528059671645,0
The Matrix,Ciencia Ficcion,136,22.0,16.176470588235293,0.0,2.296241940746364,-1
The Godfather,Crimen,175,20.0,11.428571428571429,4.0,3.4535086492811997,0
Interstellar,Ciencia Ficcion,169,134.0,79.28994082840237,2.0,2.9567535078487626,0
The Godfather,Crimen,175,57.0,32.57142857142858,3.0,4.710129764498835,1
The Matrix,Ciencia Ficcion,136,120.0,88.23529411764706,5.0,3.6532778082927626,1
Fight Club,Drama,139,114.0,82.01438848920863,4.0,4.7433106935484854,1
Fight Club,Drama,139,27.0,19.424460431654676,1.0,3.105654956353646,0
The Lord of the Rings,Fantasia,178,76.0,42.69662921348314,8.0,3.1929688789147614,0
La La Land,Musical,128,6.0,4.6875,4.0,4.287283824918607,0
Gladiator,Accion,155,85.0,54.83870967741935,5.0,1.7259192984093161,0
The Matrix,Ciencia Ficcion,136,115.0,84.55882352941177,5.0,2.488217261042121,1
The Dark Knight,Accion,152,10.0,6.578947368421052,1.0,3.935461717877725,0
La La Land,Musical,128,103.0,80.46875,0.0,4.609747435432096,1
The Lord of the Rings,Fantasia,178,43.0,24.15730337078652,1.0,1.4014838026049878,-1
The Dark Knight,Accion,152,15.0,9.868421052631579,1.0,5.0,1
Gladiator,Accion,155,67.0,43.225806451612904,4.0,2.4238229669268785,0
Inception,Ciencia Ficcion,148,15.0,10.135135135135135,10.0,2.828679848202405,0
Avengers: Endgame,Accion,181,48.0,26.519337016574585,1.0,4.319349470519832,1
The Godfather,Crimen,175,83.0,47.42857142857143,2.0,3.3746127056372703,0
The Godfather,Crimen,175,119.0,68.0,2.0,1.4971937907550483,0
Avengers: Endgame,Accion,181,119.0,65.74585635359117,6.0,2.68617102924152,0
Avengers: Endgame,Accion,181,80.0,44.19889502762431,0.0,3.1016762981849753,0
Fight Club,Drama,139,1.0,0.7194244604316548,4.0,1.8169044742048834,-1
La La Land,Musical,128,6.0,4.6875,5.0,3.883854149008404,0
The Dark Knight,Accion,152,147.0,96.71052631578947,0.0,3.82492922097443,1
Avengers: Endgame,Accion,181,74.0,40.88397790055249,4.0,5.0,1
Titanic,Romance,195,66.0,33.84615384615385,4.0,2.590965315074559,0
The Shawshank Redemption,Suspenso,144,2.0,1.3888888888888888,0.0,4.748620597573902,1
Avengers: Endgame,Accion,181,16.0,8.83977900552486,4.0,4.815539866967601,1
Interstellar,Ciencia Ficcion,169,6.0,3.5502958579881656,4.0,1.0098125117019807,-1
Interstellar,Ciencia Ficcion,169,53.0,31.360946745562128,6.0,2.152358391210686,-1
Interstellar,Ciencia Ficcion,169,15.0,8.875739644970414,0.0,1.3194935875685223,-1
Fight Club,Drama,139,46.0,33.093525179856115,1.0,2.5749047910897227,0
Coco,Infantil,105,105.0,100.0,3.0,4.745031260036749,1
The Matrix,Ciencia Ficcion,136,49.0,36.029411764705884,1.0,4.20574642767294,1
Titanic,Romance,195,21.0,10.76923076923077,5.0,1.0,-1
Forrest Gump,Drama,142,4.0,2.8169014084507045,4.0,2.062973996972511,-1
Coco,Infantil,105,77.0,73.33333333333333,1.0,2.1433382990988594,0
The Dark Knight,Accion,152,91.0,59.86842105263158,3.0,3.976106290890267,1
Titanic,Romance,195,162.0,83.07692307692308,2.0,1.1454118836935057,1
The Lord of the Rings,Fantasia,178,47.0,26.40449438202247,2.0,1.8569085724369476,-1
The Dark Knight,Accion,152,9.0,5.921052631578947,10.0,1.6786754364036125,-1
Titanic,Romance,195,107.0,54.871794871794876,3.0,2.6183306669755275,0
The Shawshank Redemption,Suspenso,144,48.0,33.33333333333333,4.0,4.679618870216373,1
La La Land,Musical,128,18.0,14.0625,2.0,3.1707462536956306,0
Titanic,Romance,195,86.0,44.1025641025641,0.0,2.0423021523158393,0
Titanic,Romance,195,20.0,10.256410256410255,0.0,1.4882004496180055,-1
Coco,Infantil,105,27.0,25.71428571428571,5.0,4.2536968419957395,1
Titanic,Romance,195,39.0,20.0,3.0,2.0536535895538988,-1
The Godfather,Crimen,175,19.0,10.857142857142858,0.0,2.967342438606645,0
Coco,Infantil,105,73.0,69.52380952380952,3.0,3.34923818296829,0
Inception,Ciencia Ficcion,148,96.0,64.86486486486487,2.0,4.943916790897917,1
Gladiator,Accion,155,24.0,15.483870967741936,3.0,5.0,1
The Lord of the Rings,Fantasia,178,3.0,1.6853932584269662,1.0,3.4307609429387123,0
La La Land,Musical,128,25.0,19.53125,4.0,5.0,1
The Lord of the Rings,Fantasia,178,91.0,51.12359550561798,6.0,3.1350761372079257,0
The Godfather,Crimen,175,75.0,42.857142857142854,1.0,2.6888064222632515,0
Avengers: Endgame,Accion,181,126.0,69.61325966850829,2.0,2.2271650526272633,0
The Matrix,Ciencia Ficcion,136,77.0,56.61764705882353,2.0,3.3735863849246703,0
La La Land,Musical,128,43.0,33.59375,1.0,3.9033171463613385,0
Gladiator,Accion,155,82.0,52.903225806451616,1.0,2.560958091818526,0
The Dark Knight,Accion,152,11.0,7.236842105263158,3.0,3.131012169353416,0
The Matrix,Ciencia Ficcion,136,17.0,12.5,0.0,2.253759879956362,-1
Gladiator,Accion,155,23.0,14.838709677419354,5.0,2.4299267628609846,-1
The Shawshank Redemption,Suspenso,144,59.0,40.97222222222222,0.0,2.1406688036616277,0
The Shawshank Redemption,Suspenso,144,99.0,68.75,4.0,4.410721346271039,1
Pulp Fiction,Crimen,154,54.0,35.064935064935064,1.0,1.2513093983053276,-1
Avengers: Endgame,Accion,181,33.0,18.23204419889503,3.0,4.427637527246456,1
Coco,Infantil,105,105.0,100.0,6.0,4.338998378096868,1
Forrest Gump,Drama,142,142.0,100.0,2.0,2.108674099439762,1
The Shawshank Redemption,Suspenso,144,83.0,57.638888888888886,1.0,3.8848125059705305,0
The Dark Knight,Accion,152,70.0,46.05263157894737,2.0,4.57885910622009,1
Inception,Ciencia Ficcion,148,28.0,18.91891891891892,2.0,1.6206652908933077,-1
Interstellar,Ciencia Ficcion,169,83.0,49.112426035502956,1.0,4.07520226781208,1
Pulp Fiction,Crimen,154,52.0,33.76623376623377,2.0,1.4305094426827951,-1
Interstellar,Ciencia Ficcion,169,60.0,35.50295857988166,5.0,1.0134003991464047,-1
The Lord of the Rings,Fantasia,178,107.0,60.1123595505618,0.0,2.5374833320028443,0
Avengers: Endgame,Accion,181,36.0,19.88950276243094,0.0,5.0,1
Titanic,Romance,195,77.0,39.48717948717949,8.0,1.2638352965055026,-1
Forrest Gump,Drama,142,93.0,65.49295774647888,0.0,1.0423952285555234,0
The Lord of the Rings,Fantasia,178,79.0,44.38202247191011,0.0,1.1167492739097686,0
Gladiator,Accion,155,155.0,100.0,2.0,5.0,1
La La Land,Musical,128,13.0,10.15625,8.0,2.5224843016413017,0
The Lord of the Rings,Fantasia,178,145.0,81.46067415730337,0.0,3.139592810546829,1
Fight Club,Drama,139,20.0,14.388489208633093,2.0,3.7691717221081467,0
Avengers: Endgame,Accion,181,143.0,79.00552486187846,0.0,1.7344386565611867,0
The Shawshank Redemption,Suspenso,144,54.0,37.5,2.0,1.2168384539233839,-1
Inception,Ciencia Ficcion,148,111.0,75.0,5.0,5.0,1
Forrest Gump,Drama,142,117.0,82.3943661971831,0.0,1.869814515930162,1
La La Land,Musical,128,32.0,25.0,6.0,3.396598578727395,0
Interstellar,Ciencia Ficcion,169,125.0,73.96449704142012,4.0,1.9849326727184922,0
Pulp Fiction,Crimen,154,93.0,60.3896103896104,2.0,4.363369472802777,1
The Shawshank Redemption,Suspenso,144,86.0,59.72222222222222,0.0,2.5463552259025333,0
The Dark Knight,Accion,152,84.0,55.26315789473685,1.0,2.9369038894331565,0
The Shawshank Redemption,Suspenso,144,110.0,76.38888888888889,6.0,1.7085293543052698,0
Pulp Fiction,Crimen,154,82.0,53.246753246753244,5.0,2.07251371544868,0
Pulp Fiction,Crimen,154,75.0,48.701298701298704,0.0,3.5049617865105542,0
Fight Club,Drama,139,11.0,7.913669064748201,0.0,1.7752257122231536,-1
Coco,Infantil,105,14.0,13.333333333333334,3.0,1.5765884068607048,-1
The Shawshank Redemption,Suspenso,144,39.0,27.083333333333332,4.0,2.6935648794424543,0
The Lord of the Rings,Fantasia,178,5.0,2.8089887640449436,7.0,4.072849679589703,0
The Shawshank Redemption,Suspenso,144,32.0,22.22222222222222,3.0,2.9870464202965694,0
Avengers: Endgame,Accion,181,20.0,11.049723756906078,2.0,1.629755612645098,-1
Avengers: Endgame,Accion,181,102.0,56.353591160220994,0.0,1.5562902076099931,0
Titanic,Romance,195,135.0,69.23076923076923,0.0,4.318578872531575,1
Fight Club,Drama,139,89.0,64.02877697841727,3.0,5.0,1
The Matrix,Ciencia Ficcion,136,12.0,8.823529411764707,3.0,4.393381124803209,1
The Matrix,Ciencia Ficcion,136,110.0,80.88235294117648,7.0,1.0525455875451284,1
Titanic,Romance,195,85.0,43.58974358974359,3.0,4.36806185063889,1
Gladiator,Accion,155,62.0,40.0,2.0,1.6187858836567628,0
The Matrix,Ciencia Ficcion,136,110.0,80.88235294117648,7.0,3.770815755377341,1
Avengers: Endgame,Accion,181,159.0,87.84530386740332,1.0,2.053436231556086,1
Titanic,Romance,195,23.0,11.794871794871794,0.0,3.4886696590226656,0
The Godfather,Crimen,175,96.0,54.85714285714286,1.0,3.115246412440412,0
Coco,Infantil,105,2.0,1.9047619047619049,2.0,2.2975127689770103,0
Coco,Infantil,105,42.0,40.0,0.0,2.724262049093288,0
The Lord of the Rings,Fantasia,178,64.2146,36.07561797752809,0.0,1.7437814583595013,-1
The Shawshank Redemption,Suspenso,144,34.0,23.61111111111111,4.0,4.09218534212297,0
The Lord of the Rings,Fantasia,178,73.0,41.01123595505618,2.0,5.0,1
Titanic,Romance,195,23.0,11.794871794871794,0.0,4.995714007110597,1
La La Land,Musical,128,21.0,16.40625,3.0,2.1001855212323055,-1
Inception,Ciencia Ficcion,148,12.0,8.108108108108109,3.0,5.0,1
The Shawshank Redemption,Suspenso,144,61.0,42.36111111111111,3.0,1.9385034777604626,0
The Godfather,Crimen,175,77.0,44.0,5.0,3.2173983939471174,0
